text,label
予想の斜め上の展開に絶句。,3
信じられない確率に鳥肌。,3
急に停電してパニック状態。,3
知らない人が部屋にいて悲鳴。,3
猫が二本足で歩いて戦慄。,3
無人の車が動き出し呆然。,3
空気が澄んでいて深呼吸したくなる。,0
探していた香水を見つけ即買いした。,0
肌触りの良い毛布に包まれ極楽だ。,0
好きな曲が流れて足取りが弾む。,0
金木犀の香りがして秋を感じる。,0
お風呂が適温で疲れが溶け出す。,0
焼きたてパンの香りに釣られた。,0
猫の肉球がプニプニで癒やしだ。,0
夕焼けが綺麗すぎて言葉を失う。,0
冷えたビールが喉を通り最高だ。,0
髪がサラサラになり気分上々。,0
臨時収入で寿司を食べて帰る。,0
君の励ましで力が湧いてきた。,0
難題が片付き、視界がクリアだ。,0
布団に入った瞬間の幸福感よ。,0
待ち合わせに早く着き余裕だ。,0
新しい靴が足に馴染んで嬉しい。,0
星が降るような夜空に見惚れる。,0
手作り料理が絶賛され照れる。,0
目覚めが良く今日はやれそうだ。,0
雨音がうるさくてイライラする。,1
足を踏まれて謝罪もなく去った。,1
タバコの煙が顔にかかり不快だ。,1
咀嚼音が気になり食事が不味い。,1
黒板を引っ掻く音で鳥肌が立つ。,1
満員電車で押されて息が詰まる。,1
香水の匂いがキツすぎて頭痛い。,1
蚊の羽音が耳元でして眠れない。,1
濡れた傘を押し付けられ冷たい。,1
工事の騒音で電話が聞こえない。,1
割り込まれて舌打ちが出そうだ。,1
店員の態度が悪く二度と来ない。,1
信号無視の車に轢かれかけた。,1
並んだ列が全然進まず焦れる。,1
冷めた料理を出されて文句言う。,1
WiFiが遅すぎて画面を割りたい。,1
ネタバレを踏んでスマホ投げた。,1
無視されて透明人間扱いだ。,1
大事な服にシミがつき最悪だ。,1
嘘泣きを見抜いて白けている。,1
雨に濡れて体が冷え切った。,2
遠くのサイレンが寂しく響く。,2
誰もいない部屋の静寂が重い。,2
冷たい風が心の中を吹き抜ける。,2
枯れた花を見て自分を重ねる。,2
壊れた時計のように時が止まる。,2
暗い海に沈んでいく夢を見た。,2
鏡に映る顔が酷く疲れている。,2
宛先のない手紙を書いて破る。,2
砂時計の砂が落ちきり虚しい。,2
祭りの後のゴミを見て切ない。,2
終電を見送り途方に暮れる。,2
携帯が鳴らず待ちくたびれた。,2
思い出の場所が更地になり泣く。,2
飼い猫が亡くなり火が消えた。,2
大切な指輪を海に落とした。,2
努力が泡となり消えていった。,2
誰にも理解されず孤独を噛む。,2
曇り空が私の心模様のようだ。,2
サヨナラも言えず別れて辛い。,2
背後で大きな音がして跳ねた。,3
無音だと思ったら爆音が鳴る。,3
激辛料理で口から火が出そうだ。,3
氷だと思って触ったら熱かった。,3
静電気でバチッときて叫んだ。,3
暗闇で何かに触れてゾッとした。,3
知らない香りがして首を傾げる。,3
空から謎の物体が落ちてきた。,3
見知らぬ天井で目覚め焦る。,3
鏡の中の自分が瞬きをして引く。,3
猫が二本足で立ち上がり凝視。,3
誰もいないのに肩を叩かれた。,3
真夏なのに雪が降り出して謎。,3
買った卵が全部双子でビビる。,3
スマホが勝手に電話をかけ出す。,3
テレビから自分の名前が聞こえ。,3
財布の中身が増えていて困惑。,3
絶対にあり得ない通知が来た。,3
死んだはずの知人を見かけた。,3
道が急に川になっていて呆然。,3
レアアイテムが一発で出て震える。,0
推しからリプが来て昇天した。,0
バズって通知が鳴り止まない。,0
充電１％で決済できて助かった。,0
ログボで神引きして運が良い。,0
回線が爆速でヌルヌル動く。,0
フリマで即売れして臨時収入だ。,0
探してた動画が見つかり感激。,0
フォロワーが増えてニヤける。,0
アプデで神機能が追加された。,0
WiFiが繋がり快適に観れる。,0
難関クエをクリアしドヤ顔だ。,0
リモート飲みで時間を忘れた。,0
素敵なアイコンを描いてもらう。,0
検索一発で答えが出てスッキリ。,0
好きな配信者の通知に飛びつく。,0
スクショが完璧なタイミングだ。,0
中古で買ったのに新品同様だ。,0
定時退社キメてビールを開ける。,0
週末の予約が取れてガッツポーズ。,0
回線落ちで勝ち確を逃し吠える。,1
ネタバレ踏んでスマホ投げた。,1
クソリプが来て即ブロックした。,1
保存前にフリーズし絶望した。,1
充電器借りパクされて許さん。,1
アプデが長すぎて始められない。,1
ガチャ爆死して運営を恨む。,1
既読スルーなのにSNS更新かよ。,1
転売ヤーに買い占められ殺意。,1
パスワード変更を強要され鬱。,1
広告が消せなくてイライラする。,1
重要メールが迷惑フォルダ入り。,1
勝手に再起動して作業が消えた。,1
マイク切り忘れで悪口バレた。,1
垢乗っ取られそうで腹が立つ。,1
検索結果がゴミ記事ばかりだ。,1
サブスク解約が複雑でキレそう。,1
配送遅延の連絡もなく待たされる。,1
煽り運転されてドラレコ提出。,1
高額請求が来て明細を睨む。,1
フォロワーが激減し凹んでいる。,2
推しの引退配信を見て泣き崩れる。,2
誤爆してグループが静まり返る。,2
垢BANされて目の前が真っ暗。,2
低評価が多くて動画を消した。,2
誰もいいねくれず承認欲求不満。,2
データが飛び数年分が無駄に。,2
深夜にエゴサして精神を削る。,2
オンラインで仲間外れにされた。,2
好きなサイトが閉鎖し難民だ。,2
スマホ水没させ思い出が消滅。,2
容量不足で動画が撮れず無念。,2
充電切れで連絡取れず詰んだ。,2
フリマで悪い評価つき落ち込む。,2
チャットで無視され孤独を感じる。,2
期待の新作がバグだらけで萎え。,2
イベント落選し生きる糧がない。,2
炎上を見て気分が悪くなった。,2
昔の黒歴史発掘され死にたい。,2
通話切れて独り言になり虚無。,2
Siriが勝手に喋り出しビビる。,3
裏垢がバレて心臓が止まる。,3
誤爆したのに神対応で焦った。,3
バグでキャラが巨大化し笑う。,3
知らない国からログイン通知。,3
ＡＩの回答が人間すぎて怖い。,3
予測変換が暴走して変な文に。,3
カメラが勝手に起動し戦慄。,3
知らない人と服が被り二度見。,3
自動運転が凄すぎて感動した。,3
ＶＲがリアルすぎて酔って倒れる。,3
昔の投稿が今更バズり困惑。,3
顔認証が寝起きで通らず引く。,3
マップが道なき道を案内する。,3
電子マネーの残高が謎に増えた。,3
画面越しに推しと目が合い硬直。,3
通話切り忘れ筒抜けで顔面蒼白。,3
検索履歴を親に見られ終了。,3
絶対音感かと思ったら耳鳴りだ。,3
隣の人が同じ動画見てて驚く。,3
合格通知を見て手が震えている。,0
定時で上がれて足取りが軽い。,0
褒め言葉がお守り代わりだ。,0
難題が解けて視界が開けた。,0
チームが一つになり胸が熱い。,0
良い返事が聞けて肩の力が抜けた。,0
泥のように眠りスッキリした。,0
給料日を思うと自然と笑みがこぼれる。,0
素敵な偶然に鼻歌が出る。,0
交渉が成立し固い握手を交わす。,0
苦手な人が異動になり晴れやか。,0
新調した靴で出勤し気分が良い。,0
会議が早く終わりガッツポーズ。,0
小銭を拾い子供のように喜ぶ。,0
美味しい差し入れに頬が緩む。,0
完璧な資料ができ自画自賛だ。,0
熱が下がり、世界が明るく見える。,0
愛犬が出迎えてくれ疲れが飛ぶ。,0
臨時休業で思いがけず休日だ。,0
探してた資料が出てきて救われた。,0
君の「ありがとう」が染みる。,0
電車で座れて幸先の良い朝だ。,0
髪を切って評判が良く上機嫌。,0
ずっと欲しかった席が取れた。,0
今日の占いが一位でワクワクする。,0
無理難題に頭を抱え唸る。,1
舌打ちされて拳を握りしめた。,1
声をかけたのに無視され不快。,1
嘘を見抜き冷ややかな目線。,1
手柄を取られ奥歯を噛み締める。,1
騒音で思考がかき消され限界。,1
何度言っても暖簾に腕押しだ。,1
心ない一言に空気が凍りつく。,1
足元を見られて反吐が出る。,1
身に覚えのない罪を着せられた。,1
顔も見たくなくて席を立った。,1
デリカシーがなく開いた口が塞がらぬ。,1
約束をドタキャンされ信頼ゼロ。,1
陰で笑われていて腸が煮え返る。,1
大事な書類を汚され弁償ものだ。,1
列に割り込まれ注意し揉めた。,1
上から目線の助言にイラつく。,1
責任を押し付けられ納得いかぬ。,1
悪びれもせず遅刻し呆れた。,1
パソコンがフリーズし机を叩く。,1
共有物を私物化され迷惑だ。,1
相談もなく勝手に決められ憤慨。,1
マナー違反を注意され逆ギレ。,1
恩を仇で返され縁を切った。,1
慇懃無礼な態度に腹が立つ。,1
努力が水になり膝から崩れた。,2
チャンスを逃し臍を噛む思い。,2
拒絶されて心の扉を閉ざした。,2
雨音だけが部屋に響き寂しい。,2
期待外れで深いため息が出る。,2
仲間外れにされ居場所がない。,2
信じていたのに裏切られ虚無。,2
大切なペンを無くし意気消沈。,2
叱責されて自信が粉々になった。,2
周りと比べて自分が惨めだ。,2
誰も話を聞いてくれず孤独だ。,2
楽しかった思い出が棘になる。,2
試験に落ちて目の前が暗い。,2
財布を落とし、今日を呪った。,2
誤解されたまま解けず辛い。,2
愛する店が閉店しショックだ。,2
返信が来ずスマホを握り寝る。,2
自分が情けなくて涙が滲む。,2
終わった恋を引きずっている。,2
何もかも投げ出したくなった。,2
出口のない悩みに囚われる。,2
砂時計が落ちきり時が来た。,2
風邪を引いて一人心細い。,2
積み上げた物が一瞬で崩れた。,2
名前を忘れられていて凹む。,2
晴天なのに雨粒が落ちてきた。,3
誰もいないはずのドアが開く。,3
夢と同じ光景を見て立ち尽くす。,3
痩せて別人のようで二度見。,3
探してた物が鞄から出て呆然。,3
予想外の指名に心臓が跳ねた。,3
無音の部屋で物音がし戦慄。,3
知らぬ間に怪我が治り不思議。,3
時計が止まっていて遅刻確定。,3
買ったばかりの袋が破れ唖然。,3
犬が逆立ちして歩き目を疑う。,3
激辛で味覚がなくなり焦る。,3
知らない番号から電話で緊張。,3
鏡の自分が遅れて動き悲鳴。,3
財布の中身がすり替わり混乱。,3
道端で大金を拾い手が震える。,3
テレビの音量が急に上がりビビる。,3
卵を割ったら空っぽで驚く。,3
死んだふりに本気で騙された。,3
手品が凄すぎてタネが不明。,3
真冬に蝉が鳴いていて怖い。,3
エレベーターが急停止しパニック。,3
注文と違う豪華な品が届く。,3
全く知らない字が読めて困惑。,3
幼馴染が有名人になり仰天。,3
一口食べて世界が変わった。,0
車窓を流れる景色が輝いている。,0
温泉に浸かり命の洗濯ができた。,0
ずっと探していた味に巡り会う。,0
好きな曲を聴き足取りが軽い。,0
新作ゲームが神すぎて眠れない。,0
ふかふかの布団にダイブする。,0
臨時収入で回らない寿司へ。,0
愛猫が膝で寝て至福の時間。,0
髪色が理想通りで鏡を見る。,0
金木犀の香りに秋を感じ喜ぶ。,0
早起きして得した気分になる。,0
乾いた喉にビールが染み渡る。,0
とんとん拍子に進み笑いが出る。,0
君の笑顔で疲れが吹き飛んだ。,0
欲しかった靴が安く買え満足。,0
大好物が食卓に並び歓喜。,0
虹がかかっていて良い予感。,0
サウナで整い頭がスッキリ。,0
完璧な計画に自画自賛した。,0
釣果が良すぎて笑いが止まらん。,0
観たかった映画で心が満ちる。,0
部屋が綺麗になり気分爽快。,0
給料明細を見て口元が緩む。,0
サプライズ大成功でガッツポーズ。,0
注文を忘れられていて呆れる。,1
咀嚼音が不快で食事が不味い。,1
前の車が遅すぎてイライラ。,1
足を踏まれて謝罪もなく睨む。,1
冷めたスープを出され不満だ。,1
禁煙席なのにタバコ臭い。,1
満員電車で押され息苦しい。,1
列に割り込まれ注意し揉める。,1
店員の態度が悪く店を出た。,1
予約が勝手に消えていて憤慨。,1
騒音で映画に集中できずキレる。,1
タクシーが遠回りし文句言う。,1
料理に髪の毛が入ってて最悪。,1
煽り運転されて通報した。,1
香水がキツすぎて頭が痛い。,1
舌打ちされて喧嘩になりそう。,1
スマホを覗かれて気分が悪い。,1
ポイ捨てを見て神経を疑う。,1
大声で電話され耳障りだ。,1
身に覚えのない請求に怒る。,1
貸した本を汚されて許せない。,1
ネタバレを踏み楽しみが消えた。,1
 WiFiが遅くて画面を叩きたい。,1
味がしなくて砂を噛むようだ。,2
冷たい雨が心まで濡らす。,2
お気に入りの皿を割り凹む。,2
終電を逃し途方に暮れている。,2
独り焼肉がこんなに寂しいとは。,2
楽しみな旅行が台風で中止。,2
財布を落とし、今日を呪う。,2
飼い犬に手を噛まれ悲しい。,2
誰も私の話を聞いてくれない。,2
期待外れで肩を落として帰る。,2
閉店した店の前で立ち尽くす。,2
祭りの後の静けさが身に沁みる。,2
名前を間違えられ苦笑い。,2
撮った写真が全部ブレてて泣く。,2
片方だけのイヤホンが虚しい。,2
宛先のないメールを書いて消す。,2
灰色の空が気分を重くする。,2
誰からも連絡がなく孤独だ。,2
風邪を引いて天井を見つめる。,2
約束を忘れられていて辛い。,2
古傷が痛み出し眠れぬ夜だ。,2
夢から覚めて現実に戻り溜息。,2
激辛すぎて火を吹きそうだ。,3
知らない駅で降りてしまい焦る。,3
カバンから謎の物体が出て叫ぶ。,3
無人のピアノが鳴り出し戦慄。,3
双子でもないのに瓜二つだ。,3
急ブレーキで体が前に飛んだ。,3
青天の霹靂で言葉を失う。,3
停電で真っ暗になりパニック。,3
真夏に雪が降り出し目を疑う。,3
死んだはずの知人とすれ違う。,3
卵を割ったら黄身がなくて驚く。,3
隣の人が同じ本を読んでて引く。,3
空から魚が降ってきて混乱。,3
記憶にないアザがあり怖がる。,3
エレベーターが急降下し絶叫。,3
注文と違う豪華な料理が来る。,3
全く読めない字が読めて困惑。,3
幼馴染がテレビに出てて仰天。,3
財布の中身が増えていて謎。,3
時計の針が逆回転し鳥肌。,3
犬が猫の鳴き声を出してビビる。,3
雲ひとつない青空で心が晴れる。,0
桜並木を歩き春の訪れを知る。,0
初雪が手のひらで溶けて綺麗だ。,0
蝉の声が響き夏を感じて弾む。,0
紅葉が燃えるようで感動した。,0
木漏れ日が優しくて微睡む。,0
涼しい風が吹き汗が引いていく。,0
ストーブの暖かさに身を委ねる。,0
雨上がりの土の匂いが好きだ。,0
満月が明るくて夜道も怖くない。,0
波の音を聞き心が洗われる。,0
星空を見上げて宇宙を感じる。,0
朝露が光って宝石のようだ。,0
旬の果物が甘くて頬が落ちる。,0
新しい手帳に予定を書き込む。,0
読みたかった本を抱え帰路へ。,0
淹れたての茶柱が立ち吉兆だ。,0
猫が日向ぼっこをしていて和む。,0
探していた答えが見つかった。,0
好きな香りに包まれ深呼吸する。,0
古い友から手紙が届き懐かしい。,0
自分へのご褒美にケーキを買う。,0
鏡の中の自分が笑顔で返す。,0
今日は何でも出来そうな気がする。,0
小さな花が咲いていて励まされる。,0
泥水を跳ねられ服が台無しだ。,1
ジメジメした暑さに辟易する。,1
強風で髪が乱れてイラつく。,1
雪かきしても積もり徒労感。,1
雷でPCが落ちてデータを失う。,1
花粉が酷くて目玉を取りたい。,1
蚊に刺されて痒くて眠れない。,1
凍結した道で転び腰を打った。,1
傘を盗まれ雨に打たれ帰る。,1
エアコンが壊れて熱地獄だ。,1
騒音で静寂を壊され腹が立つ。,1
ゴミを荒らされてカラスを恨む。,1
並んだ列に割り込まれ揉める。,1
渋滞で全く動かず時間を無駄に。,1
満員電車で足を踏まれ睨む。,1
濡れた犬が身震いし水を浴びる。,1
鳩のフンが落ちてきて最悪だ。,1
強風で干した洗濯物が飛んだ。,1
泥棒に入られ部屋が荒らされた。,1
大事な花壇を踏み荒らされ怒る。,1
深夜の電話で起こされ不機嫌。,1
頼んだ荷物が届かず予定狂う。,1
水溜りを踏んで靴がグショグショ。,1
WiFiが繋がらず動画が止まる。,1
嘘をつかれて信頼が崩れ去る。,1
冷たい雨が心まで濡らしていく。,2
散りゆく桜を見て儚さを知る。,2
枯れ葉が舞い冬の訪れに震える。,2
曇り空が私の気分のようだ。,2
夕暮れのチャイムが寂しく響く。,2
誰もいない海を見て立ち尽くす。,2
雪の中に足跡だけが残り孤独だ。,2
霧が濃くて先が見えず不安だ。,2
嵐の夜に一人きりで心細い。,2
大切な傘を電車に置き忘れた。,2
育てた花が枯れてしまい凹む。,2
流れ星が消えるのが早すぎた。,2
満月が滲んで見え涙が出る。,2
影踏み遊びの相手がおらず虚無。,2
風船が空へ飛んでいき見送る。,2
砂の城が波にさらわれ消えた。,2
終わった夏の匂いがして切ない。,2
冷たい風が隙間から入り込む。,2
広い部屋にポツンと一人きり。,2
誰も私の誕生日を覚えていない。,2
楽しかった夢から覚め溜息。,2
約束の場所に誰も来ず帰る。,2
古い写真の色が褪せて悲しい。,2
日記のページが白紙のままだ。,2
晴れているのに雨が降り狐だ。,3
真夏に雹が降り出し目を疑う。,3
空が紫色に光り不気味だった。,3
川の水が逆流していて驚く。,3
見たことない鳥が庭にいて謎。,3
石が浮いているのを見て叫ぶ。,3
影が勝手に動き出して戦慄。,3
誰もいないのに名前を呼ばれる。,3
鏡に映る時計が逆回転する。,3
猫が二匹に増えていて混乱。,3
知らない種から巨木が生えた。,3
空からカエルが降ってきて引く。,3
雷が下から上へ昇り腰抜かす。,3
水たまりが深すぎて落ちかけた。,3
夜なのに太陽が出ていてパニック。,3
